96000,false,149,9722000
96100,false,27,1409000
96200,false,299,319000
96800,false,249,227000
97000,false,199,418000
97100,false,0,535000
97330,false,0,264000
98200,false,449,650000
98300,false,149,216000
98400,false,249,518000
98800,false,133,443000
98900,false,133,248000
99300,false,529,779000
99700,false,124,340000
99900,true,0,3217000
99910,true,0,409000
102500,false,0,1649000
102600,false,259,1750000
102840,false,259,519000
104200,false,59,892000
104900,false,29,2058000
105000,false,27,265000
105450,false,549,2955000
105600,false,249,33292000
107100,false,360,1090000
107200,false,249,544000
107300,false,59,808000
107310,false,59,914000
107410,false,1199,5826000
107800,false,0,353000
108200,false,249,562000
108210,true,0,466000
108500,false,205,312000
108600,false,299,1628000
108710,false,360,2217000
108800,false,1399,1382000
109600,true,0,5625000
110800,false,599,1976000
111600,false,249,437000
111800,false,129,205000
111900,false,0,426000
113020,false,349,1884000
113200,false,99,2718000
113400,true,0,5005000
113420,false,0,1833000
115100,false,124,490000
115110,false,124,401000
115120,false,174,305000
115320,false,324,467000
115800,false,449,327000
200010,false,249,240000
200170,false,349,1180000
200210,true,0,3568000
200260,false,419,2463000
200390,false,189,321000
200510,false,999,3069000
200710,false,419,3627000
200900,false,174,703000
201210,true,0,358000
201420,false,349,294000
201480,false,99,415000
201570,false,25,931000
201790,false,360,1596000
201810,false,649,2062000
201830,false,0,274000
201870,false,625,876000
202170,false,0,2406000
202750,false,205,1230000
202970,false,2599,4530000
203140,false,399,2801000
203160,false,399,7201000
203290,true,0,2497000
203630,false,449,701000
203680,false,349,454000
203750,false,529,775000
203770,true,0,3105000
203830,false,299,411000
204030,false,49,734000
204060,false,195,745000
204100,false,699,1915000
204120,false,399,314000
204180,false,27,419000
204240,false,37,548000
204300,true,0,2281000
204340,false,149,1194000
204360,false,449,6958000
204450,false,799,1508000
204530,false,360,381000
204630,false,349,201000
204880,false,330,3066000
205020,false,299,221000
205190,false,1249,269000
205230,false,529,1240000
205650,false,227,404000
205710,true,0,915000
205730,false,74,230000
205910,false,249,500000
205950,false,299,1329000
206190,false,249,818000
206210,true,0,2473000
206420,false,349,4290000
206440,false,279,1593000
206480,true,0,1476000
206500,true,0,1775000
206610,false,249,294000
206690,false,129,383000
207080,false,249,486000
207140,false,349,2281000
207150,false,249,210000
207170,false,349,853000
207230,true,0,1716000
207350,false,399,261000
207420,false,79,235000
207490,false,419,440000
207570,false,133,310000
207610,false,449,3026000
207650,false,249,386000
207690,false,299,405000
208090,false,0,5195000
208140,false,199,1770000
208200,false,429,842000
208480,false,0,1029000
208500,false,154,288000
208520,false,649,445000
208580,false,259,1526000
208650,false,899,4417000
208670,false,249,261000
208730,false,399,390000
208750,false,349,249000
209000,false,499,2022000
209080,false,129,3299000
209100,false,499,217000
209160,false,2599,1399000
209190,false,249,254000
209540,false,399,490000
209650,false,2599,690000
209670,false,399,1465000
209730,false,399,382000
209790,false,249,220000
209830,false,360,402000
209870,false,0,2923000
210770,false,360,1613000
210970,false,699,759000
211160,false,619,1324000
211360,false,189,221000
211400,false,74,843000
211420,false,0,4733000
211440,false,99,477000
211500,true,0,4735000
211600,false,149,690000
211740,false,149,916000
211820,false,299,4388000
212010,false,195,354000
212070,true,0,2221000
212390,true,0,771000
212480,false,699,833000
212500,true,0,3340000
212630,false,625,259000
212680,false,249,2952000
212740,true,0,965000
212800,true,0,1022000
213030,false,61,407000
213330,false,419,394000
213610,false,369,715000
213650,true,0,614000
213670,false,1249,2930000
213850,false,0,708000
214150,false,259,362000
214170,false,149,750000
214250,false,625,233000
214340,false,249,1054000
214360,false,189,357000
214420,true,0,1991000
214490,false,1369,2104000
214510,false,419,830000
214550,false,169,320000
214560,false,0,1748000
214730,false,399,269000
214770,false,360,639000
214790,false,99,263000
214830,false,249,370000
214870,false,299,461000
214950,false,2489,3264000
214970,false,149,365000
215080,true,0,1590000
215100,true,0,642000
215120,false,0,352000
215160,false,299,224000
215280,true,0,1156000
215470,false,189,416000
215510,false,32,430000
215530,false,349,683000
215670,false,133,232000
215690,false,349,236000
215790,false,169,998000
215830,true,0,591000
215870,true,0,239000
215930,false,169,514000
216890,false,549,211000
216910,false,599,231000
217200,false,349,891000
217750,true,0,702000
217920,false,399,694000
218060,false,299,416000
218230,true,0,9345000
218410,false,349,252000
218510,false,249,429000
218620,false,259,18525000
218640,false,249,679000
218680,false,419,1493000
218740,false,249,414000
218820,false,419,334000
219150,false,249,2498000
219340,false,0,415000
219640,false,449,5612000
219680,false,249,276000
219700,true,0,487000
219740,false,259,5599000
219780,false,419,782000
219830,true,0,552000
219890,false,399,1037000
219910,false,299,330000
219950,false,299,327000
219990,false,529,8787000
220160,false,829,233000
220200,false,699,2721000
220240,false,829,3572000
220260,false,299,250000
220440,false,999,1316000
220660,false,499,260000
220700,false,1199,521000
220740,false,299,475000
220780,false,249,424000
220820,false,249,461000
220860,false,99,539000
221040,false,999,1872000
221100,false,119.99,5000000
221260,false,360,840000
221380,false,419,6224000
221540,false,360,249000
221640,false,79,1005000
221680,false,1249,954000
221810,false,264,273000
221910,false,299,2389000
222160,false,129,270000
222480,false,999,867000
222520,true,0,398000
222730,false,249,698000
222750,false,399,479000
222880,false,360,4030000
222940,false,419,566000
222980,false,2.99,239000
223100,false,435,735000
223470,false,24,5348000
223710,true,0,3782000
223750,true,0,2786000
223830,false,449,265000
224260,true,0,8138000
224300,false,149,318000
224460,false,279,238000
224480,false,299,776000
224500,false,349,437000
224540,false,0,1737000
224600,true,0,3313000
224760,false,249,1448000
224860,false,249,327000
224900,false,419,478000
224920,false,0,376000
224940,false,149,369000
224960,false,149,885000
224980,false,149,368000
225000,false,149,302000
225020,false,149,353000
225080,false,69,1576000
225160,false,249,231000
225260,false,174,2253000
225280,false,299,495000
225300,false,149,229000
225320,false,149,239000
225420,false,349,748000
225540,false,439,3103000
225600,true,0,335000
225640,false,349,662000
225840,true,0,4499000
226120,false,133,243000
226580,false,175,374000
226700,true,0,1282000
226720,false,999,298000
226740,false,249,340000
226840,false,499,1242000
226860,false,725,874000
227080,false,349,208000
227100,false,349,428000
227180,true,0,761000
227200,false,259,255000
227220,true,0,324000
227300,false,149,9058000
227480,false,249,302000
227780,false,149,287000
227860,false,449,460000
227940,true,0,15281000
228200,false,699,1788000
228280,false,419,1260000
228300,false,999,755000
228360,false,174,229000
228380,false,1199,1132000
228400,false,0,397000
229480,false,399,300000
230050,false,79,321000
230190,false,499,242000
230230,false,0,1239000
230270,false,349,359000
230290,false,515,710000
230410,true,0,39257000
230820,false,299,243000
230980,false,99,248000
231040,false,249,303000
231060,true,0,1599000
231140,false,399,326000
231160,false,299,727000
231200,false,449,359000
231430,false,699,5041000
231740,false,199,401000
232010,false,25,1871000
232050,false,399,916000
232090,false,899,3177000
232430,false,349,576000
232450,false,0,301000
232750,false,399,227000
232770,true,0,4502000
232790,false,180,549000
232810,false,0,245000
232890,false,69,1238000
232910,false,419,657000
233130,false,599,2807000
233150,false,249,348000
233270,false,625,1141000
233290,false,599,879000
233370,false,0,269000
233450,false,515,4770000
233470,false,249,354000
233610,false,465,240000
233720,false,249,1688000
233740,false,133,202000
233840,false,449,528000
233860,false,515,1375000
233980,false,289,515000
234080,false,499,425000
234140,false,899,2892000
234190,false,133,994000
234270,false,699,203000
234330,true,0,727000
234390,false,249,603000
234630,false,108,1124000
234650,false,349,1741000
234670,false,669,654000
234710,false,0,900000
234940,false,150,446000
241560,false,1249,268000
235210,false,699,771000
235250,false,133,356000
235320,false,99,213000
235340,false,0,912000
235400,true,0,246000
235460,false,599,942000
235540,false,499,1171000
235600,false,829,1047000
235720,false,133,224000
235800,false,349,304000
236090,false,74,1063000
236110,true,0,2188000
236370,false,249,483000
236390,true,0,21306000
236430,false,1199,1735000
236450,false,249,247000
236510,false,129,252000
236690,false,799,905000
236730,false,349,309000
236850,false,699,4053000
236870,false,0,3312000
237110,false,0,1371000
237310,true,0,1456000
237630,false,399,335000
237850,false,449,372000
237870,true,0,461000
237930,false,435,1452000
237950,false,149,351000
237990,false,750,725000
238010,false,399,1787000
238050,false,249,413000
238070,true,0,299000
238090,false,499,1910000
238210,false,249,807000
238240,false,87,481000
238260,true,0,638000
238280,false,249,209000
238320,false,435,3852000
238370,false,349,1009000
238430,false,249,1069000
238460,false,449,2334000
238750,false,1039,202000
238910,false,249,257000
238960,true,0,18508000
239030,false,249,2451000
239070,false,249,751000
239120,false,359,339000
239140,false,1099,6171000
239160,false,499,1461000
239200,false,83,898000
239250,false,699,292000
239350,false,349,597000
239430,false,249,576000
239820,false,249,1502000
240320,true,0,1618000
240440,false,419,260000
240720,false,195,2015000
240760,false,175,783000
241240,false,259,424000
241260,false,249,302000
241540,false,0,801000
241600,false,349,1304000
241910,false,299,460000
241930,false,899,3718000
242050,false,829,4615000
242570,false,0,208000
242640,false,799,837000
242680,false,289,536000
242700,false,419,1338000
242720,true,0,3010000
242760,false,435,7845000
242860,false,499,1492000
242880,false,104,614000
242920,false,399,2018000
243040,false,175,417000
243120,false,129,333000
243200,false,299,392000
243470,false,1249,988000
243780,false,249,377000
243800,false,449,307000
243930,false,249,233000
243950,false,599,479000
243970,false,419,693000
244050,true,0,427000
244070,false,189,221000
244090,false,189,760000
244160,false,599,903000
244210,false,435,1276000
244450,false,499,1454000
244710,false,124,286000
244770,false,349,290000
244850,false,435,3002000
244930,false,299,1314000
245050,false,79,269000
245170,false,465,1745000
245280,false,499,258000
245390,false,149,219000
245470,false,449,449000
245490,false,829,358000
245620,false,779,1320000
246070,false,144,229000
246420,false,249,619000
246580,false,699,234000
246620,false,349,2300000
246840,false,195,340000
246900,false,289,685000
247000,false,175,765000
247020,false,249,523000
247080,false,349,2202000
247240,false,249,287000
247430,false,269,558000
247660,false,449,219000
247730,false,229,519000
247950,false,349,387000
248390,false,399,529000
248550,false,299,479000
248570,true,0,2352000
248610,false,419,762000
248650,false,99,236000
248820,false,249,1477000
248860,false,360,396000
249050,false,279,929000
249130,false,419,1749000
249230,false,349,616000
249590,false,599,393000
249630,false,360,437000
249650,false,259,629000
249870,false,419,263000
249990,false,349,746000
250050,false,289,339000
250180,false,189,688000
250260,false,349,312000
250320,false,449,1079000
250340,false,259,337000
250400,false,83,1286000
250420,true,0,620000
250460,false,249,361000
250520,false,349,261000
250600,true,0,582000
250620,false,392,262000
250760,false,725,566000
250900,false,224,4243000
251060,false,699,1221000
251130,false,360,231000
251150,false,399,365000
251170,false,435,425000
251410,false,44,493000
251470,false,349,315000
251530,false,99,314000
251570,false,449,5901000
251730,false,429,451000
251870,false,249,375000
251950,true,0,658000
251990,false,249,312000
252030,false,349,214000
252110,false,349,289000
252130,false,129,4563000
252150,false,0,1342000
252330,false,259,418000
252410,false,259,521000
252470,false,419,478000
252490,false,725,25394000
252530,false,1170,863000
252610,false,122,426000
252630,false,299,243000
252670,false,195,204000
252870,false,465,205000
252950,false,0,10718000
253030,false,249,587000
253230,false,499,613000
253250,false,435,502000
253430,false,99,528000
253710,true,0,5673000
253860,false,129,495000
253900,false,169,733000
253980,false,129,2558000
254060,false,169,748000
254080,false,129,245000
254440,false,175,442000
254700,false,699,1807000
255070,false,349,276000
255220,false,0,783000
255300,false,20,230000
255320,false,299,202000
255420,false,0,304000
255520,false,0,532000
255710,false,499,7150000
256190,false,499,255000
256290,false,625,684000
257170,false,349,253000
257350,false,419,808000
257400,true,0,440000
257420,false,725,303000
257510,false,599,1183000
257730,true,0,384000
257750,false,133,362000
257850,false,419,628000
258090,false,259,275000
258180,false,249,534000
258200,false,0,212000
258520,false,419,581000
258760,false,49,377000
258890,false,169,340000
258970,false,419,849000
259130,false,37,477000
259320,false,129,242000
259530,false,59,447000
259680,false,169,565000
260230,false,625,989000
260410,true,0,277000
260430,true,0,374000
260750,false,0,299000
261030,false,449,1134000
261110,false,419,1385000
261180,false,299,580000
261510,false,419,316000
261530,false,419,365000
261550,false,1699,8118000
261570,false,0,1573000
261640,false,1299,3214000
262060,false,449,2043000
262150,false,99,288000
262280,false,779,1053000
262390,false,419,334000
262410,true,0,3407000
262940,false,449,361000
263060,false,129,815000
263300,false,249,233000
263500,true,0,1304000
263540,true,0,595000
263620,false,249,235000
263760,false,249,279000
263980,false,30,480000
264120,true,0,213000
264140,false,259,374000
264200,false,99,905000
264240,false,249,357000
264380,true,0,284000
264710,false,999,4554000
265210,false,54,1178000
265300,false,99,927000
265550,false,999,787000
265590,false,259,1197000
265610,false,274,260000
265630,true,0,4470000
265770,true,0,208000
265890,false,59,343000
265930,false,259,2362000
266010,false,79,359000
266130,false,349,266000
266150,false,0,379000
266210,false,69,999000
266310,false,209,284000
266410,false,450,215000
266430,true,0,786000
266510,false,419,705000
266840,false,124,1829000
267130,true,0,207000
267490,false,419,236000
267530,false,419,382000
267750,false,0,207000
267920,false,82,384000
268050,false,649,1334000
268130,false,349,498000
268420,true,0,2488000
268500,false,1699,4992000
268540,false,299,450000
268650,false,465,314000
268750,false,259,457000
268850,true,0,713000
268870,false,499,839000
268910,false,419,2381000
269210,false,199,1620000
269650,false,419,313000
269670,false,249,299000
269770,false,349,221000
269790,false,349,303000
269950,false,1049,700000
270150,false,399,590000
270170,true,0,465000
270210,false,249,246000
270450,false,249,486000
270550,true,0,1728000
270850,false,169,886000
270880,false,249,2210000
271240,false,515,614000
271500,false,59,408000
271570,false,259,422000
271590,false,0,32986000
271860,false,129,366000
271920,true,0,417000
272060,true,0,14565000
272230,false,435,213000
272270,false,279,209000
272470,false,349,379000
272510,false,599,403000
272890,false,259,209000
273110,true,0,6854000
273350,false,0,5313000
274170,false,349,1624000
274190,false,299,2263000
274290,false,249,453000
274310,false,249,314000
274500,false,419,310000
274520,false,299,595000
274560,false,129,281000
274620,false,0,424000
274900,false,82,772000
274920,false,349,687000
274940,false,419,1661000
275200,false,349,364000
275390,false,360,11798000
275470,false,133,428000
275490,false,149,471000
275670,false,399,209000
275850,false,1999,5520000
276810,false,699,390000
277430,false,27,407000
278080,false,899,843000
278360,false,360,7099000
278460,false,349,303000
278970,false,61,386000
279640,false,169,383000
279720,false,299,4041000
280160,false,419,773000
280180,false,419,307000
280220,false,360,479000
280640,false,129,420000
280680,false,249,246000
280790,true,0,4483000
281610,false,899,474000
281640,false,750,346000
281750,false,15,216000
281920,false,190,300000
281990,false,699,3002000
282070,false,419,2200000
282100,false,169,715000
282140,false,99,576000
282210,false,649,223000
282440,false,299,2672000
282560,false,349,340000
282660,true,0,1912000
282800,false,175,890000
282900,false,360,413000
283290,false,82,252000
283640,false,389,468000
283880,true,0,559000
284050,false,249,296000
284160,false,465,2131000
284240,false,419,265000
284930,false,133,228000
284950,false,133,355000
285010,false,133,464000
285160,false,419,515000
285190,false,1799,1216000
285310,false,149,703000
285330,false,249,671000
285580,false,0,366000
285800,false,199,5935000
285900,false,419,1154000
285920,false,465,521000
286000,false,419,295000
286040,false,129,314000
286100,true,0,246000
286120,false,82,457000
286160,false,419,3034000
286260,false,349,227000
286570,false,299,2316000
286690,false,419,2615000
286940,false,0,2841000
287100,false,133,481000
287120,false,129,339000
287290,false,149,1340000
287340,false,0,299000
287390,false,419,2601000
287450,false,104,1253000
287630,true,0,270000
287700,false,599,1674000
287920,true,0,647000
287980,false,249,648000
288160,false,129,585000
288470,false,149,833000
289070,false,1999,6057000
289090,false,129,495000
289130,false,515,1524000
289520,false,289,207000
289650,false,1249,1055000
289690,false,399,320000
289780,true,0,231000
289950,false,349,631000
290080,false,435,344000
290300,false,419,566000
290340,false,499,939000
290730,true,0,664000
290770,false,249,210000
290790,false,499,309000
291480,true,0,13300000
291550,true,0,21028000
291650,false,499,1399000
291860,false,625,253000
292030,false,1199,12227000
292120,false,359,646000
292140,false,449,416000
292370,false,61,364000
292380,false,129,373000
292390,false,82,280000
292410,false,82,691000
292500,false,249,355000
292570,false,61,306000
292620,false,79,352000
292630,false,129,328000
292730,false,1999,646000
292910,false,699,1855000
292930,false,249,215000
293180,false,29,1094000
293260,true,0,1010000
293540,true,0,1915000
293760,false,515,345000
293780,false,349,671000
294040,false,82,391000
294100,false,619,2642000
294860,false,699,678000
295110,false,0,2423000
295690,false,133,223000
295790,false,349,481000
296050,false,79,314000
296300,false,61,297000
296470,false,129,571000
296490,false,249,447000
296870,false,149,462000
296910,false,175,270000
296970,false,419,219000
297000,false,625,1490000
297020,false,133,388000
297130,false,349,378000
297920,false,119,229000
298050,false,465,542000
298110,false,1249,1767000
298160,true,0,208000
298180,true,0,581000
298260,true,0,978000
298520,false,249,277000
298600,false,149,255000
298610,true,0,649000
298630,false,449,1210000
298900,false,0,279000
299260,false,195,386000
299360,true,0,3324000
299480,false,419,281000
299740,false,515,805000
300040,true,0,524000
300080,true,0,560000
300380,false,419,549000
300550,false,349,759000
301520,true,0,12751000
301640,false,799,1044000
301690,false,79,245000
301750,false,82,906000
301860,false,419,274000
301910,false,349,786000
301970,false,360,512000
302080,false,37,232000
302380,true,0,890000
302510,false,259,1281000
302590,true,0,203000
302610,false,79,290000
302670,false,349,1054000
302830,true,0,3982000
303210,false,249,435000
303390,false,29,1741000
304050,true,0,11075000
304240,false,699,1160000
304390,false,625,2682000
304430,false,499,1784000
304530,false,725,221000
304650,false,399,815000
304730,false,419,259000
304930,true,0,43626000
305050,false,249,776000
305260,true,0,518000
305620,false,475,2003000
305640,false,360,285000
306020,false,259,467000
306040,true,0,411000
306130,false,7.99,2339000
306350,false,82,323000
306410,false,30,411000
306660,false,350,205000
306760,false,699,208000
307070,false,129,248000
307110,false,372,244000
307230,false,59,327000
307290,true,0,207000
307670,false,419,389000
307690,false,599,2022000
307780,false,699,2116000
307880,false,259,419000
307960,false,299,421000
308040,false,149,554000
308060,false,349,212000
308420,false,349,366000
308600,false,360,1349000
310060,false,189,477000
310080,false,249,278000
310370,true,0,967000
310510,false,419,242000
310560,false,435,2055000
310950,false,279,1601000
311210,false,1999,2265000
311240,false,805,714000
311260,false,899,441000
311290,false,349,641000
311340,false,599,1059000
311560,false,829,626000
311690,false,349,2844000
311730,true,0,679000
311860,false,79,1249000
312150,true,0,330000
312280,true,0,697000
312450,true,0,308000
312520,false,419,278000
