625,JIW-Games,,
626,Reakktor Studios,,
627,Portalarium,,
628,AIGRIND,,
629,Tasharen Entertainment Inc.,,
630,kChamp Games,,
631,Black Eye Games,,
632,Google,,
633,rdt.32,,
634,OGPlanet,,
635,SixtyGig Games,,
637,Chris Hecker,,
638,Indie Voyage,,
639,Ganz,,
640,YFYX GAMES,,
641,United Independent Entertainment GmbH,,
642,Hoplon,,
643,Soviet Games,,
644,"Jackbox Games, Inc.",,
645,"JumpStart Games, Inc.",,
646,Thomas Happ Games LLC,,
647,"BitMonster, Inc.",,
648,Fayju,,
649,Black Lime Studio,,
650,Glowstick Entertainment,,
651,Animu Game,,
652,Freehold Games,,
653,Warchest Ltd.,,
654,Clapfoot,,
655,BlankMediaGames,,
656,Zero-K Team,,
657,Atelier 801,,
658,Infernum Games GmbH,,
659,Omniconnection,,
660,"Dingaling Productions, LLC",,
661,Shifty Chair Games,,
662,South East Games,,
663,GameXP.com,,
664,Eforb,,
665,Abyss Lights Studio LLP,,
666,Charyb Games,,
667,SDEnterNet,,
668,Cornfox & Brothers Ltd.,,
669,S2 Games,,
670,Cimugames,,
671,Sometimes You,,
672,KIXEYE,,
673,JOYCITY,,
674,HuniePot,,
675,Ginormocorp Holdings Ltd,,
676,JAVELIN OÜ,,
677,Bytebin,,
678,Desktop Daydreams Studios,,
679,Eggcode,,
680,Anteater Games,,
681,BindleBot,,
682,Eat Create Sleep,,
683,Steel Crate Games,,
684,Destructive Creations,,
685,Lightbulb Crew,,
686,Firesquid,,
687,Vertigo Games,,
688,Piranha Games Inc.,,
689,Blowfish Studios,,
690,David Stark,,
691,GameUS Inc.,,
692,MovingBlocks,,
693,Plug In Digital,,
694,Alawar Entertainment,,
695,MAGICS,,
696,IMGN.PRO,,
697,Code}{atch,,
698,EuroVideo Medien,,
699,Sierra,,
700,3000AD,,
701,InvertMouse,,
702,WayForward,,
703,Spiderling Studios,,
705,Spasman Games,,
706,Red Dwarf Games,,
707,Reperio Studios,,
708,Microïds,,
709,Back To Basics Gaming,,
710,Trinity Project,,
711,Free Reign East LLC,,
712,Redbana Corporation,,
713,"Scrap Yard Productions, LLC",,
714,Hellscape Games,,
715,Sanctum Games,,
717,Idea Factory International,,
718,Microids Indie,,
719,3BLACKDOT,,
720,Meridian4,,
721,Crytivo,,
722,4 I Lab,,
723,none,,
724,Flazm,,
725,Forward Game Studios,,
726,"CRAZYDIAMOND CO., LTD.",,
727,Infinite Dreams,,
728,Hoobalugalar_X,,
730,Icy Donut,,
731,Soccer Manager Ltd,,
732,Drool,,
733,Lag Studios,,
735,Giorgi Abelashvili,,
736,KishMish Games,,
737,Maschinen-Mensch,,
738,marbenx,,
740,Reiza Studios,,
741,Frogsong Studios,,
742,Jetdogs Studios,,
743,Tigerish Games,,
744,AndrewDrumov,,
745,Virtual Basement LLC,,
746,Forever Entertainment S. A.,,
747,Gamious,,
748,System Era Softworks,,
749,Retro Yeti Games,,
750,OddOneGames,,
751,Bare Mettle Entertainment,,
752,SilentFuture,,
753,Coredumping,,
754,Killmonday Games AB,,
755,Crowbar Collective,,
756,Playsaurus,,
757,KITATUS STUDIOS,,
758,Self Published,,
759,Overhype Studios,,
760,Fellow Traveller,,
761,Blender Foundation,,
762,Studio 397,,
763,Pipliz,,
704,Studio Wildcard,2014,29
764,Michaela Laws,,
765,Dry Cactus,,
766,Team Cherry,,
767,Maciej Targoni,,
768,Koga Tech Limited,,
769,Raw Fury,,
771,DANGEN Entertainment,,
772,Mayflower Entertainment,,
773,Robot Gentleman,,
774,Sam Barlow,,
775,AGC,,
776,The Merchant Guild of Rund (Limited),,
777,Cleverweek,,
778,8Floor,,
779,Turning Wheel LLC,,
780,"IMCGAMES Co.,Ltd.",,
781,Basaltic studio,,
782,Marxnet,,
783,Mannequin Games LLC,,
784,Baggy Cat Ltd.,,
785,"FromSoftware, Inc.",,
786,Behaviour Interactive Inc.,,
787,Subworld,,
788,Creoteam,,
789,Toplitz Productions,,
790,Ice Water Games,,
791,Afterthought LLC,,
792,NCSOFT,,
793,D-Games,,
794,Phoenix Game,,
795,Lightning Man Media ,,
796,Diminished Studios,,
798,Scary Bee LLC,,
799,Fishing Planet LLC,,
800,Teeworlds Team,,
801,Panda Studio,,
802,ILMxLAB,,
803,Guy Godin,,
804,InSayn,,
805,Strange Loop Games,,
806,Akupara Games,,
807,Eleon Game Studios,,
808,Alister Software,,
809,S.C. 16 BIT NIGHTS S.R.L.,,
810,Panic,,
811,Campo Santo,,
812,Dan Fornace,,
813,Giiku Games,,
815,"StartupTim, LLC",,
816,Tim Sullivan,,
817,Bandai Namco,,
818,YFC games,,
819,ZackBellGames,,
821,Spry Fox LLC,,
822,Planetary Annihilation Inc,,
823,Clever Endeavour Games,,
824,the whale husband,,
825,Aslan Game Studio,,
826,Axolot Games,,
827,Night School Studio,,
828,NeuronHaze,,
829,NTTGame,,
830,yfyx games,,
831,Freakinware Studios,,
832,Sirlin Games,,
833,Changyou.com Limited,,
834,David Szymanski,,
835,tobyfox,,
836,Butterscotch Shenanigans,,
837,Duion,,
838,Offworld Industries,,
839,Bankroll Studios,,
840,Bifrost Entertainment,,
841,Gamera Game,,
842,"INTRAGAMES CO., LTD.",,
843,PlayFlock,,
844,"PlayStation Mobile, Inc.",,
845,PixelTail Games,,
846,Hopoo Games,,
847,Jesse Makkonen,,
848,GamesBoosters,,
849,ROCKFISH Games,,
850,Wired Productions,,
851,G2CREW,,
852,"Jundroo, LLC",,
853,Fishing Cactus,,
854,PID Publishing,,
855,Interactive Stone,,
856,ShareX Team,,
857,Erik Svedäng AB,,
858,SOEDESCO,,
859,CreSpirit,,
860,34BigThings srl,,
861,Digital Tribe,,
862,Tabletopia Inc.,,
863,Fenix Fire Entertainment,,
864,Codename Entertainment Inc.,,
865,Madruga Works,,
866,Michael Zahniser,,
867,Godot Engine,,
868,Daniel Mullins Games,,
869,Humble Games,,
870,"NIS America, Inc.",,
871,Dominique Grieshofer,,
872,New Game order,,
873,"AltspaceVR, Inc.",,
874,DeGenerals S.A.,,
875,Ludosity,,
876,New Blood Interactive,,
877,Overhead Games,,
878,Crows Crows Crows,,
879,Shumkov Dmitriy,,
880,HypeTrain Digital,,
881,D3 PUBLISHER,,
882,Hex Entertainment,,
883,EarthWork Games,,
884,Flying Robot Studios,,
885,GDT Limited,,
886,JDM4iK,,
887,ConcernedApe,,
889,NetDragon Websoft Inc.,,
890,Crematorium of Time,,
891,High Horse Entertainment,,
892,SeithCG,,
893,Kyle Seeley,,
894,Crazy Rocks Studios,,
895,ColdGames,,
896,HeroCraft PC,,
897,Rooster Teeth Games,,
898,Mastfire Studios Pty Ltd,,
899,GrabTheGames,,
900,Crunchy Games,,
901,TopWare Interactive ACE,,
902,Sorath,,
903,Kasedo Games,,
904,Moonlit Works,,
905,SnoutUp,,
906,WOLCEN Studio,,
907,Night Node Software,,
909,Wube Software LTD.,,
910,Evil Tortilla Games,,
911,Stegalosaurus Game Development,,
912,U-Play Online,,
913,🚀 Raiser Games,,
914,10tons Ltd,,
915,Greens s.r.o.,,
916,"Artix Entertainment, LLC",,
917,Igara Studio,,
918,Stitch Heads Entertainment,,
919,Wallpaper Engine Team,,
920,MagdalenaTeam,,
921,Monomi Park,,
922,Papaya Play,,
923,Vertigo Games America,,
924,Adamvision Studios,,
925,Freeze Nova,,
